name,time,"""74808""",68449,68451,68453,72964,74349,74660,74670,74808,_msgid,_msgid_1,humidity,rain,temperature,wind_direction,wind_speed
pm25,1667068828675192951,,7.13,6.38,7.3,4,7.7,6.1,3.9,3.78,a40115bbfeb4570c,,59,0,22.1,69,0.8
pm25,1667069123100834038,,7.03,7.55,7.73,4,14.02,6.3,3.9,3.97,0319b02a3d96be5b,,60,0,22,69,0
pm25,1667069124832482417,,7.03,7.55,7.73,4,14.02,6.3,3.9,3.97,0319b02a3d96be5b,,60,0,22,69,0
pm25,1667069138726176301,,7.03,7.55,7.73,4,14.02,6.3,4.1,3.97,0319b02a3d96be5b,,60,0,22,69,0
pm25,1667069424882518965,,7.5,6.8,7.2,4,12.95,6.5,4.2,4.5,e016c8a048744688,,60,0,21.9,69,0
pm25,1667069425149942604,,7.5,6.8,7.2,4,12.95,6.5,4.2,4.5,e016c8a048744688,,60,0,21.9,69,0
pm25,1667069427865378132,,7.5,6.8,7.2,4,12.95,6.5,4.2,4.5,e016c8a048744688,,60,0,21.9,69,0
pm25,1667069720998204782,,8,8,7.7,4,9.88,6.5,3.8,3.72,9502a6d6a7983f2d,,60,0,21.9,70,0.8
pm25,1667069722555721301,,8,8,7.7,4,9.88,6.5,3.8,3.72,9502a6d6a7983f2d,,60,0,21.9,70,0.8
pm25,1667069729779784569,,8,8,7.7,4,9.88,6.4,3.8,3.72,9502a6d6a7983f2d,,60,0,21.9,70,0.8
pm25,1667070042705842397,,7.32,7.65,7.93,4,8.77,6.4,3.8,4.4,bdd6bb1fdc26aab0,,60,0,21.9,71,1.4
pm25,1667070058200161373,,7.32,7.65,7.93,4,8.77,6.3,4.2,4.4,bdd6bb1fdc26aab0,,60,0,21.9,71,1.4
pm25,1667070058356028248,,7.32,7.65,7.93,4,8.77,6.3,4.2,4.4,bdd6bb1fdc26aab0,,60,0,21.9,71,1.4
pm25,1667070322770947109,,7.55,7.78,8.3,4,8.47,6.3,3.8,3.6,d98dc5ea5d88cae7,,60,0,21.8,75,2.4
pm25,1667070323048300511,,7.55,7.78,8.3,4,8.47,6.3,3.8,3.6,d98dc5ea5d88cae7,,60,0,21.8,75,2.4
pm25,1667070346455926589,,7.55,7.78,8.3,4,8.47,5.9,3.8,3.6,d98dc5ea5d88cae7,,60,0,21.8,75,2.4
pm25,1667070618612390479,,8.02,8.23,7.5,4,8.9,5.9,3.8,4.5,f72a830bce2cd66a,,60,0,21.8,74,0.8
pm25,1667070623828237047,,8.02,8.23,7.5,4,8.9,6.1,3.8,4.5,f72a830bce2cd66a,,60,0,21.8,74,0.8
pm25,1667070629369099873,,8.02,8.23,7.5,4,8.9,6.1,3.2,4.5,f72a830bce2cd66a,,60,0,21.8,74,0.8
pm25,1667070923113536603,,8.6,7.53,6.87,4,8.6,5.7,3.6,4.95,fb9caae3ff6f1c46,,60,0,21.7,74,1.4
pm25,1667070923886451735,,8.6,7.53,6.87,4,8.6,5.7,3.6,4.95,fb9caae3ff6f1c46,,60,0,21.7,74,1.4
pm25,1667070925529158170,,8.6,7.53,6.87,4,8.6,5.7,3.6,4.95,fb9caae3ff6f1c46,,60,0,21.7,74,1.4
pm25,1667071225467633537,,10.82,8.93,7.6,4,8.68,5.7,3.2,4.65,6096f96b52191306,,60,0,21.6,74,1.9
pm25,1667071228130451218,,10.82,8.93,7.6,4,8.68,5.7,3.2,4.65,6096f96b52191306,,60,0,21.6,74,1.9
pm25,1667071243936037520,,10.82,8.93,7.6,4,9.15,5.4,3.2,4.65,8b4de2c3a71be2f6,,60,0,21.6,74,1.9
pm25,1667071520097922189,,10.8,7.28,7.83,4,9.43,5.3,3.2,3.95,aabdd4bdd51f6d19,,61,0,21.5,66,1.3
pm25,1667071522684135585,,10.8,7.28,7.83,4,9.43,5.3,3.2,3.95,aabdd4bdd51f6d19,,61,0,21.5,66,1.3
pm25,1667071536763724649,,10.8,7.28,7.83,4,8.35,5.3,3.7,3.95,e69e0cfdd32acf1a,,61,0,21.5,66,1.3
pm25,1667071832542826702,,12.63,8.07,7.38,4,8.8,5.3,3.7,81.9,305e2eef55b6461b,,61,0,21.4,68,1.3
pm25,1667071840149873760,,12.63,8.07,7.38,4,8.8,6.1,4.1,81.9,305e2eef55b6461b,,61,0,21.4,68,1.3
pm25,1667071842607839597,,12.63,8.07,7.38,4,8.8,6.1,4.1,81.9,305e2eef55b6461b,,61,0,21.4,68,1.3
pm25,1667072121434728730,,12.95,8.1,6.93,4,8.38,6.1,3.5,4.13,1899a9dd1033ac50,,61,0,21.4,89,2.8
pm25,1667072126405826552,,12.95,8.1,6.93,4,8.38,5.2,3.5,4.13,1899a9dd1033ac50,,61,0,21.4,89,2.8
pm25,1667072129750034057,,12.95,8.1,6.93,4,8.38,5.2,3.5,4.13,1899a9dd1033ac50,,61,0,21.4,89,2.8
pm25,1667072423543395025,,12.95,6.97,6.85,4,8.75,5.5,4.1,4.57,379e9795afc89c80,,61,0,21.3,92,4
pm25,1667072425929828885,,12.95,6.97,6.85,4,8.75,5.5,4.1,4.57,379e9795afc89c80,,61,0,21.3,92,4
pm25,1667072428249508647,,12.95,6.97,6.85,4,8.75,5.5,4.1,4.57,379e9795afc89c80,,61,0,21.3,92,4
pm25,1667072721332070296,,12.95,8.95,7.72,4,9.73,5.5,4.4,4.03,08877b12fa9bfb57,,61,0,21.3,97,1.9
pm25,1667072743886406291,,12.95,8.63,7.72,4,9.73,5.5,4.4,4.03,f634e9f6ede8fedd,,61,0,21.3,97,1.9
pm25,1667072749021203176,,12.95,8.63,7.72,4,9.73,5.8,4.4,4.03,f634e9f6ede8fedd,,61,0,21.3,97,1.9
pm25,1667073021272079241,,12.95,9.43,7.8,4,9.95,5.8,3.8,4.2,13c1248a6b2cf2ef,,61,0,21.2,85,2.4
pm25,1667073035183129570,,12.95,8.7,7.8,4,9.95,5.8,3.8,4.2,481373ba0b3e8a3c,,61,0,21.2,85,2.4
pm25,1667073049607997049,,12.95,8.7,7.8,4,9.95,5.8,3.8,4.2,481373ba0b3e8a3c,,61,0,21.2,85,2.4
pm25,1667073323899041729,,12.95,8.13,7.03,4,11.1,5.9,3.8,3.85,bc7f22073c574fd6,,62,0,21.2,90,3.8
pm25,1667073326433795429,,12.95,8.13,7.03,4,11.1,5.9,3.8,3.85,bc7f22073c574fd6,,62,0,21.2,90,3.8
pm25,1667073333552679090,,12.95,7.8,7.03,4,11.1,5.9,3.8,3.85,62aba704ed55eac4,,62,0,21.2,90,3.8
pm25,1667073628395129554,,10.5,9.82,5.83,4,11.48,5.9,3.8,4.13,248e681d7dde3402,,62,0,21.1,103,5.1
pm25,1667073643118250533,,10.5,9.82,5.83,4,11.48,5.8,3.8,4.13,248e681d7dde3402,,62,0,21.1,103,5.1
pm25,1667073653511946997,,10.5,9.82,6.72,4,11.48,5.8,4.2,4.55,142d90ce2e7072cd,,62,0,21.1,103,5.1
pm25,1667073919826129603,,10.4,10.47,7.13,4,11.23,6.3,4.2,4,492cc96ba5704a9a,,62,0,21,97,4.3
pm25,1667073922694853361,,10.4,10.47,7.13,4,11.23,6.3,4.2,4,492cc96ba5704a9a,,62,0,21,97,4.3
pm25,1667073930384166721,,10.4,10.47,7.13,4,11.23,6.3,5,4,492cc96ba5704a9a,,62,0,21,97,4.3
pm25,1667074223044210114,,9.98,9.07,6.4,4,10.9,6.3,5.1,4.6,376c98408e61072e,,63,0,20.9,102,3.1
pm25,1667074232557379835,,9.98,9.07,6.4,4,10.9,5.4,5.1,4.6,376c98408e61072e,,63,0,20.9,102,3.1
pm25,1667074232702285399,,9.98,9.07,6.4,4,10.9,5.4,5.1,4.6,376c98408e61072e,,63,0,20.9,102,3.1
pm25,1667074525241379479,,9.98,9.8,6.4,4,12.17,5.4,3.6,4.4,027e02561ef5eea3,,,,,,
pm25,1667074533653582021,,9.98,9.8,7.1,4,12.17,5.4,3.6,4.4,fcf47c481935ccd1,,,,,,
pm25,1667074544956569867,,9.98,9.8,7.1,4,12.17,5.8,3.6,4.57,43eb90ab77fa0705,,,,,,
pm25,1667074819353507628,,10.75,9.8,6.3,4,12.5,6.7,3.6,4.53,e4b48e6aef51e422,,63,0,20.8,99,4
pm25,1667074822756168799,,10.75,9.8,6.3,4,12.5,6.7,3.6,4.53,e4b48e6aef51e422,,63,0,20.8,99,4
pm25,1667074839832578942,,10.75,9.8,6.3,4,12.5,6.7,4.3,6.5,c5c8ae82e6be4a88,,63,0,20.8,99,4
pm25,1667075119173801861,,9.75,8.73,7.4,4,11.4,6.5,4.3,5.78,9129749a940c542f,,63,0,20.8,94,2.8
pm25,1667075123250996506,,9.75,8.73,7.4,4,11.4,6.5,4.3,5.78,9129749a940c542f,,63,0,20.8,94,2.8
pm25,1667075136966838447,,9.75,8.73,7.4,4,11.4,6.5,4.4,5.22,76f968a783fd89c9,,63,0,20.8,94,2.8
pm25,1667075428115971450,,9.65,9.52,6.17,4,9,5.8,4.4,4.75,630bb42c0af64b95,,63,0,20.7,89,2.8
pm25,1667075435347951525,,9.65,9.52,6.17,4,9,5.8,4.4,4.75,630bb42c0af64b95,,63,0,20.7,89,2.8
pm25,1667075445923679180,,9.65,9.52,6.17,4,9,5.8,5.6,4.75,630bb42c0af64b95,,63,0,20.7,89,2.8
pm25,1667075720389923270,,11.07,9.3,5.68,4,8.57,5.8,4.5,4.7,0ddc203da329e36c,,64,0,20.7,90,2.5
pm25,1667075727827272085,,11.07,9.3,5.68,4,8.57,5.8,4.5,4.7,0ddc203da329e36c,,64,0,20.7,90,2.5
pm25,1667075735600690956,,11.07,9.3,5.68,4,8.57,6.4,4.5,4.7,0ddc203da329e36c,,64,0,20.7,90,2.5
pm25,1667076019422913765,,10.4,9.3,5.68,4,8.45,6.4,4.5,4.8,edc8d077c1707ce2,,64,0,20.7,99,2.9
pm25,1667076026008385768,,10.4,9.3,5.68,4,8.45,6.6,4.5,4.85,7abb904fab7f44db,,64,0,20.7,99,2.9
pm25,1667076031999222855,,10.4,9.3,5.68,4,8.45,6.6,4.9,4.85,7abb904fab7f44db,,64,0,20.7,99,2.9
pm25,1667076324204018633,,8.27,8.2,6.27,4,10,6,6.1,81.8,cf3321b2b004a163,,64,0,20.6,101,1
pm25,1667076325350770249,,8.27,8.2,6.27,4,10,6,6.1,81.8,cf3321b2b004a163,,64,0,20.6,101,1
pm25,1667076326114981083,,8.27,8.2,6.27,4,10,6,6.1,81.8,cf3321b2b004a163,,64,0,20.6,101,1
pm25,1667076622466128404,,7.9,8.38,6.63,4,11.98,5.4,6.1,5.35,c7c0efa1966a9934,,64,0,20.6,103,3.4
pm25,1667076626278096802,,7.9,8.38,6.63,4,11.98,5.4,6.1,5.35,c7c0efa1966a9934,,64,0,20.6,103,3.4
pm25,1667076636050008143,,7.9,8.38,6.63,4,11.98,5.4,4.9,5.35,c7c0efa1966a9934,,64,0,20.6,103,3.4
pm25,1667076922712896904,,7.87,8.2,6.68,4,10.67,5.6,4,5.32,3c9731fd1d913c02,,64,0,20.5,103,1.7
pm25,1667076924082932679,,7.87,8.2,6.68,4,10.67,5.6,4,5.32,3c9731fd1d913c02,,64,0,20.5,103,1.7
pm25,1667076927493674099,,7.87,8.2,6.68,4,10.67,5.6,4,5.32,3c9731fd1d913c02,,64,0,20.5,103,1.7
pm25,1667077231419097340,,7.87,7.57,5.93,4,10.68,5.6,4,4.72,f23ce4b574614a1a,,64,0,20.5,103,0.1
pm25,1667077236550739781,,7.87,7.57,5.93,4,10.68,5.5,4,4.72,f23ce4b574614a1a,,64,0,20.5,103,0.1
pm25,1667077252330463153,,7.87,7.57,5.93,4,11.18,5.5,3.9,4.72,1bb546e65863e42d,,64,0,20.5,103,0.1
pm25,1667077522321593658,,7.87,8.8,6.4,4,10.52,5.5,3.8,4.47,23b29dffa7e6c0fa,,63,0,20.3,49,1.9
pm25,1667077528537487497,,7.87,8.8,6.4,4,10.52,5.6,3.8,4.47,23b29dffa7e6c0fa,,63,0,20.3,49,1.9
pm25,1667077529955281001,,7.87,8.8,6.4,4,10.52,5.6,3.8,4.47,23b29dffa7e6c0fa,,63,0,20.3,49,1.9
pm25,1667077820119184852,,7.87,7.7,7.53,4,11.3,5,3.8,4.47,62135c76c104ea80,,63,0,20.2,49,1.5
pm25,1667077823496913148,,7.87,7.7,7.53,4,11.3,5,3.8,4.47,62135c76c104ea80,,63,0,20.2,49,1.5
pm25,1667077829131294584,,7.87,7.7,7.53,4,11.3,5,4,4.47,62135c76c104ea80,,63,0,20.2,49,1.5
pm25,1667078122650856047,,7.87,8.7,6.9,4,10.8,5,4,5.45,a2f0c51b105e62d6,,63,0,19.9,49,1.3
pm25,1667078128281502805,,7.87,8.7,6.9,4,10.75,5,4,5.45,8a213262cd3f78ba,,63,0,19.9,49,1.3
pm25,1667078134420083454,,7.87,8.7,6.9,4,10.75,5,4,5.45,8a213262cd3f78ba,,63,0,19.9,49,1.3
pm25,1667078422179627495,,7.87,6.75,6.07,4,10.27,5.1,4,4.82,3a7f4f09c2a613d5,,64,0,19.8,49,0.6
pm25,1667078426565574377,,7.87,6.75,6.07,4,10.27,5.1,4,4.82,3a7f4f09c2a613d5,,64,0,19.8,49,0.6
pm25,1667078434748391328,,7.87,6.75,6.07,4,10.27,5.1,4.6,4.82,3a7f4f09c2a613d5,,64,0,19.8,49,0.6
pm25,1667078719941669861,,7.87,6.43,7.13,4,10.45,5.1,4.2,4.5,4ada29563763a08f,,64,0,19.8,49,0.2
pm25,1667078732350580914,,7.87,6.43,7.13,4,10.45,4.6,4.2,4.5,4ada29563763a08f,,64,0,19.8,49,0.2
pm25,1667078737201686275,,7.87,6.43,7.13,4,10.45,4.6,4.2,4.5,4ada29563763a08f,,64,0,19.8,49,0.2
pm25,1667079031497448194,,6.43,6.2,7.18,4,10.02,4.6,4.2,4.75,0ce44e3666dac0aa,,64,0,19.7,49,0
pm25,1667079038463903290,,6.43,6.2,7.18,4,10.02,4.3,4.1,4.75,0ce44e3666dac0aa,,64,0,19.7,49,0
pm25,1667079039796922347,,6.43,6.2,7.18,4,10.02,4.3,4.1,4.75,0ce44e3666dac0aa,,64,0,19.7,49,0
pm25,1667079320472659902,,6.68,5.97,7.33,4,9.8,4.3,3.7,4.22,6c83c7484a22e1c3,,64,0,19.6,49,0
pm25,1667079331951230739,,5.85,5.97,7.33,4,9.8,4.3,3.7,4.22,b3ad56fc0bfb6cad,,64,0,19.6,49,0
pm25,1667079333806551114,,5.85,5.97,7.33,4,9.8,4.3,3.7,4.22,b3ad56fc0bfb6cad,,64,0,19.6,49,0
pm25,1667079622814193571,,6.33,6.03,6.6,4,9.32,4.8,3.7,4.38,7caba59fa115c2f9,,64,0,19.5,49,0
pm25,1667079625177211917,,6.33,6.03,6.6,4,9.32,4.8,3.7,4.38,7caba59fa115c2f9,,64,0,19.5,49,0
pm25,1667079639890563074,,6.33,6.03,6.6,4,9.32,4.8,3.4,4.38,7caba59fa115c2f9,,64,0,19.5,49,0
pm25,1667079921927160279,,6.55,6.6,6.63,4,9.27,4.8,4.6,4.35,036d16ce472e1bda,,64,0,19.4,48,0.6
pm25,1667079930608969189,,6.55,6.6,6.63,4,9.27,4.8,4.6,4.35,036d16ce472e1bda,,64,0,19.4,48,0.6
pm25,1667079940949417413,,6.55,6.6,6.63,4,9.27,3.6,4.6,4.35,036d16ce472e1bda,,64,0,19.4,48,0.6
pm25,1667080219974160638,,7.43,6.75,6.65,4,10.68,3.6,4.3,4.72,40201a98e5dd2578,,65,0,19.4,48,0
pm25,1667080223481175297,,7.43,6.75,6.65,4,10.68,3.6,4.3,4.72,40201a98e5dd2578,,65,0,19.4,48,0
pm25,1667080224873558737,,7.43,6.75,6.65,4,10.68,3.6,4.3,4.72,40201a98e5dd2578,,65,0,19.4,48,0
pm25,1667080520141901361,,6.05,6.5,7.05,4,9.87,3.6,3.9,4.68,f883645bb1dea468,,65,0,19.3,48,0
pm25,1667080527972862192,,6.05,6.5,6.25,4,9.87,4.3,3.9,4.68,de109557b318bc26,,65,0,19.3,48,0
pm25,1667080530220015760,,6.05,6.5,6.25,4,9.87,4.3,3.9,4.68,de109557b318bc26,,65,0,19.3,48,0
pm25,1667080828843340158,,6.22,7,6.57,4,11.13,4.3,4.4,5.47,4462663de537bb31,,65,0,19.3,47,0.7
pm25,1667080865554405776,,6.22,7,6.57,4,11.13,4.3,4.4,5.47,4462663de537bb31,,65,0,19.3,47,0.7
pm25,1667080876346687693,,6.83,7,6.57,4,11.13,4.2,4.4,4.8,68ab67382853b5bb,,65,0,19.3,47,0.7
pm25,1667081120437810486,,6.57,6.43,8.25,4,9.33,5.2,4.4,4.53,3cac361da3d72890,,65,0,19.3,46,2.6
pm25,1667081122741311384,,6.57,6.43,8.25,4,9.33,5.2,4.1,4.53,3cac361da3d72890,,65,0,19.3,46,2.6
pm25,1667081126283165293,,6.57,6.43,8.25,4,9.33,5.2,4.1,4.53,3cac361da3d72890,,65,0,19.3,46,2.6
pm25,1667081423401749712,,6.4,6.63,7.57,4,9.9,5.2,4.1,4.25,2baf2dfd79cd854c,,65,0,19.2,46,1.8
pm25,1667081425691924730,,6.4,6.63,7.57,4,9.9,5.2,4.1,4.25,2baf2dfd79cd854c,,65,0,19.2,46,1.8
pm25,1667081445244749281,,6.4,6.63,7.57,4,9.9,4.6,4.1,4.25,2baf2dfd79cd854c,,65,0,19.2,46,1.8
pm25,1667081723065314565,,5.47,6.7,6.2,4,10.13,4.6,4,4.95,45c82b1a6371f93a,,65,0,19.2,46,1.2
pm25,1667081732224977938,,5.47,6.7,6.2,4,10.13,4.4,4,4.95,45c82b1a6371f93a,,65,0,19.2,46,1.2
pm25,1667081735879722363,,5.47,6.7,6.2,4,10.13,4.4,4,4.95,45c82b1a6371f93a,,65,0,19.2,46,1.2
pm25,1667082021806905030,,6.5,7,7.4,4,9.07,4.4,4,4.78,5af8e5712d837bcb,,65,0,19.1,46,1.9
pm25,1667082035965571314,,6.5,7,7.4,4,9.07,4.4,3.5,4.78,5af8e5712d837bcb,,65,0,19.1,46,1.9
pm25,1667082041205089139,,6.5,7,7.4,4,9.07,4.8,3.5,4.78,5af8e5712d837bcb,,65,0,19.1,46,1.9
pm25,1667082320547766674,,6.32,7.03,7.73,4,8.13,4.7,3.5,4.6,db3188687f771bee,,66,0,19.1,55,2.6
pm25,1667082322792597429,,6.32,7.03,7.73,4,8.13,4.7,3.5,4.6,db3188687f771bee,,66,0,19.1,55,2.6
pm25,1667082329198514013,,6.32,7.03,7.73,4,8.13,4.7,3.5,4.6,db3188687f771bee,,66,0,19.1,55,2.6
pm25,1667082636461691017,,6.85,6.57,8.48,4,8.27,4.7,4,4.2,95ef7b4babb8a374,,66,0,19,44,0.8
pm25,1667082648833791209,,6.85,6.57,8.48,4,8.27,4.7,4,4.2,95ef7b4babb8a374,,66,0,19,44,0.8
pm25,1667082663545254000,,6.85,6.57,8.48,4,8.27,3.9,4,6.95,d75fe3d8a0f76c8e,,66,0,19,44,0.8
pm25,1667082923640748183,,7.13,7.1,8.02,4,8.43,4.2,4,5,7ff9802c70cec09b,,66,0,18.9,47,1.4
pm25,1667082923727866950,,7.13,7.1,8.02,4,8.43,4.2,4,5,7ff9802c70cec09b,,66,0,18.9,47,1.4
pm25,1667082928968265712,,7.13,7.1,8.02,4,8.43,4.2,3.6,5,7ff9802c70cec09b,,66,0,18.9,47,1.4
pm25,1667083227170881490,,6.53,6.4,7.67,4,8.75,4.2,3.6,4.72,912462f125236a8c,,66,0,18.9,46,0
pm25,1667083231565920555,,6.53,6.4,7.67,4,8.75,4.5,3.6,4.72,912462f125236a8c,,66,0,18.9,46,0
pm25,1667083235924408924,,6.53,6.4,7.67,4,8.75,4.5,3.6,4.72,912462f125236a8c,,66,0,18.9,46,0
pm25,1667083524610777312,,6.35,6.27,7.67,4,9.63,5.2,3.6,4.32,90220969aa621bf2,,,,,,
pm25,1667083527051011638,,6.35,6.27,7.67,4,9.63,5.2,3.6,4.32,90220969aa621bf2,,,,,,
pm25,1667083535630813611,,6.35,6.27,7.67,4,9.63,5.2,3.8,4.32,90220969aa621bf2,,,,,,
pm25,1667083823069926830,,6.43,6.3,8.07,4,8.23,5.2,3.8,86.6,a59ed7eefdecd60f,,66,0,18.8,46,0
pm25,1667083827062544901,,6.43,6.3,8.07,4,8.23,5.2,3.8,86.6,a59ed7eefdecd60f,,66,0,18.8,46,0
pm25,1667083843548815139,,6.43,6.3,8.07,4,8.23,4.6,3.8,4.82,d5b7e17d2a113993,,66,0,18.8,46,0
pm25,1667084122261250234,,6.15,6.47,8.02,4,7.95,4.6,4.6,4.45,c87d1ee20c8c0d5c,,66,0,18.7,49,0
pm25,1667084125295989772,,6.15,6.47,8.02,4,7.95,4.6,4.6,4.45,c87d1ee20c8c0d5c,,66,0,18.7,49,0
pm25,1667084132705062821,,6.15,6.47,8.02,4,7.95,4.1,4.6,4.4,6807a70782af481c,,66,0,18.7,49,0
pm25,1667084435978510212,,6.47,6.8,7.93,4,7.4,4.3,4.6,4.15,dc73acbaf5285072,,66,0,18.6,90,2.8
pm25,1667084439221949513,,6.47,6.8,7.93,4,7.4,4.3,4.6,4.15,dc73acbaf5285072,,66,0,18.6,90,2.8
pm25,1667084453856367274,,6.47,6.8,7.93,4,7.4,4.3,4.1,4.15,dc73acbaf5285072,,66,0,18.6,90,2.8
pm25,1667084719848581025,,6.6,5.6,8.17,4,7.53,4.3,3.7,4.72,634bb4d6022653cd,,66,0,18.6,88,1.4
pm25,1667084733914765624,,6.6,5.6,8.17,4,7.53,5.1,3.7,4.32,0016680558085f55,,66,0,18.6,88,1.4
pm25,1667084738604402728,,6.6,5.6,8.17,4,7.53,5.1,3.7,4.32,0016680558085f55,,66,0,18.6,88,1.4
pm25,1667085027282767544,,5.75,6.05,7.2,4,8.05,3.9,3.7,4.3,a08e683416ef1a48,,66,0,18.6,79,2.2
pm25,1667085029052967102,,5.75,6.05,7.2,4,8.05,3.9,3.8,4.3,a08e683416ef1a48,,66,0,18.6,79,2.2
pm25,1667085033141660182,,5.75,6.05,7.2,4,8.05,3.9,3.8,4.3,a08e683416ef1a48,,66,0,18.6,79,2.2
pm25,1667085321497034548,,5.3,5.88,7.7,4,7.55,3.9,3.9,4.8,3c0aac9e40816b27,,,,,,
pm25,1667085342988136298,,5.3,5.88,7.7,4,7.55,3.9,3.9,4.8,3c0aac9e40816b27,,,,,,
pm25,1667085352698320695,,5.3,5.88,7.7,4,7.55,3.6,3.9,4.8,3c0aac9e40816b27,,,,,,
pm25,1667085624355693029,,6.03,5.88,6.9,4,8.25,4,3.9,4.25,182264bf4b0d2247,,66,0,18.6,86,1.3
pm25,1667085625011510034,,6.03,5.88,6.9,4,8.25,4,3.9,4.25,182264bf4b0d2247,,66,0,18.6,86,1.3
pm25,1667085632525321676,,6.03,5.88,6.9,4,8.25,4,3.3,4.25,182264bf4b0d2247,,66,0,18.6,86,1.3
pm25,1667085921987249348,,5.4,5.7,6.6,4,7.2,4,4.6,4.68,691a9ccee754f7fd,,66,0,18.5,92,1.3
pm25,1667085934133093401,,5.4,5.7,6.6,4,7.2,4.4,4.6,4.68,691a9ccee754f7fd,,66,0,18.5,92,1.3
pm25,1667085941558435124,,5.4,5.7,6.6,4,7.2,4.4,4.6,4.68,691a9ccee754f7fd,,66,0,18.5,92,1.3
pm25,1667086238856752144,,5.43,5.68,7.82,4,7.65,4.4,4.3,4.35,e1381681de96aad3,,66,0,18.4,104,3.9
pm25,1667086240025516953,,5.43,5.68,7.82,4,7.65,3.9,4.3,4.35,e1381681de96aad3,,66,0,18.4,104,3.9
pm25,1667086243985181123,,5.43,5.68,7.82,4,7.65,3.9,4.3,4.35,e1381681de96aad3,,66,0,18.4,104,3.9
pm25,1667086520830714451,,6.05,5.95,7.03,4,7.47,3.9,3.6,4.3,4c374aff404a5749,,67,0,18.4,88,3.6
pm25,1667086525531017656,,6.05,5.95,7.03,4,7.47,3.9,3.6,4.3,4c374aff404a5749,,67,0,18.4,88,3.6
pm25,1667086531316354441,,6.05,5.95,7.8,4,7.47,3.2,3.6,4.3,125fa221f5da468f,,67,0,18.4,88,3.6
pm25,1667086823178516896,,4.9,5.8,7.07,4,6.35,3.7,3.6,4.68,2185e4d19795c50d,,67,0,18.3,80,2.9
pm25,1667086826464838326,,4.9,5.8,7.07,4,6.35,3.7,3.6,4.68,2185e4d19795c50d,,67,0,18.3,80,2.9
pm25,1667086834804569066,,4.9,5.8,7.07,4,6.35,3.7,4.1,4.68,2185e4d19795c50d,,67,0,18.3,80,2.9
pm25,1667087127492348244,,5.25,5.32,7.9,4,7.07,3.7,3.5,4.53,66e9c63d08a41ce8,,67,0,18.3,78,0
pm25,1667087136766280948,,5.25,5.32,7.9,4,7.07,3.4,3.5,4.53,66e9c63d08a41ce8,,67,0,18.3,78,0
pm25,1667087140710527693,,5.25,5.32,7.9,4,6.28,3.4,3.5,4.53,82d4043d3638d998,,67,0,18.3,78,0
pm25,1667087424576840354,,6,5.15,7.6,4,6.47,3.9,3.5,4.1,857b9bfa9e19795d,,67,0,18.3,57,0.7
pm25,1667087426383064599,,6,5.15,7.6,4,6.47,3.9,3.5,4.1,857b9bfa9e19795d,,67,0,18.3,57,0.7
pm25,1667087435242750975,,6,5.15,7.6,4,6.47,3.9,3.6,3.7,5edce8c4dadc1b5e,,67,0,18.3,57,0.7
pm25,1667087720875285791,,4.75,5.65,7.73,4,6.7,3.9,4,4.13,353b406a176357fd,,67,0,18.2,61,1.9
pm25,1667087728271939785,,4.75,5.65,7.73,4,6.7,3.4,4,4.13,353b406a176357fd,,67,0,18.2,61,1.9
pm25,1667087732895910782,,4.75,5.65,7.73,4,5.7,3.4,4,4.13,405c17b6030efb3f,,67,0,18.2,61,1.9
pm25,1667088034466652308,,4.87,5.3,8.15,4,6.1,3.4,4,4.7,6a5acfc71d3a80d8,,67,0,18.2,94,1.8
pm25,1667088043237810772,,4.87,5.3,8.15,4,6.1,3.3,4,4.7,6a5acfc71d3a80d8,,67,0,18.2,94,1.8
pm25,1667088055887969848,,4.87,5.3,8.15,4,6.1,3.3,3.8,4.7,6a5acfc71d3a80d8,,67,0,18.2,94,1.8
pm25,1667088323539340513,,5.3,5.88,7.87,4,5.68,3.3,3.4,4.63,9a0d2e29c903b326,,67,0,18.2,82,0.6
pm25,1667088333458056540,,5.3,5.45,7.87,4,5.68,3.8,3.4,4.63,b196da8a47672944,,67,0,18.2,82,0.6
pm25,1667088337881588396,,5.3,5.45,7.87,4,5.68,3.8,3.4,4.63,b196da8a47672944,,67,0,18.2,82,0.6
pm25,1667088621351418745,,4.8,5.63,8.73,4,6.1,4.1,3.4,4.5,86ced1e0b79e5b8d,,67,0,18.2,80,3
pm25,1667088624132093425,,4.8,5.63,8.73,4,6.1,4.1,4.1,4.5,86ced1e0b79e5b8d,,67,0,18.2,80,3
pm25,1667088627972695180,,4.8,5.63,8.73,4,6.1,4.1,4.1,4.5,86ced1e0b79e5b8d,,67,0,18.2,80,3
pm25,1667088926946803444,,5.8,6.18,8.63,4,5.85,3.4,3.1,4.6,c1d9934d2ddb7628,,67,0,18.2,80,1.1
pm25,1667088928712331209,,5.8,6.18,8.63,4,5.85,3.4,3.1,4.6,c1d9934d2ddb7628,,67,0,18.2,80,1.1
pm25,1667088931753396077,,5.8,6.18,8.63,4,5.85,3.4,3.1,4.6,c1d9934d2ddb7628,,67,0,18.2,80,1.1
pm25,1667089222219292494,,4.95,5.8,7.35,4,6.28,3.4,3.7,4.18,fc8eb7628a6ce660,,67,0,18.2,80,0.6
pm25,1667089223045291880,,4.95,5.8,7.35,4,6.28,3.4,3.7,4.18,fc8eb7628a6ce660,,67,0,18.2,80,0.6
