name,time,68449,68451,68453,72964,74349,74660,74670,74808,_msgid,humidity,rain,temperature,wind_direction,wind_speed
pm10,1667217641945787923,19.23,19.67,25.27,9.2,22.73,13.4,10.1,16.85,8167ff7ff0ae8053,59,0,24.2,261,6.4
pm10,1667217920106737239,17.83,21.65,18.6,9.2,26.15,16.5,9.6,19.9,5c033cb641271d11,59,0,24.1,269,8.8
pm10,1667217920974452390,17.83,21.65,18.6,9.2,26.15,16.5,9.6,19.9,5c033cb641271d11,59,0,24.1,269,8.8
pm10,1667217925106194644,17.83,21.65,18.6,9.2,26.15,16.5,9.6,19.9,5c033cb641271d11,59,0,24.1,269,8.8
pm10,1667218221164267030,19.7,18.5,22.33,9.2,22.75,13.5,9.6,17.08,5ed31cc431945835,60,0,24,284,5.4
pm10,1667218224115040725,19.7,18.5,22.33,9.2,22.75,13.5,9.5,17.08,5ed31cc431945835,60,0,24,284,5.4
pm10,1667218228894776909,19.7,18.5,22.33,9.2,22.75,13.5,9.5,17.08,5ed31cc431945835,60,0,24,284,5.4
pm10,1667218521664913307,21,24.15,19.07,9.2,19.15,13.5,9.5,15.73,5ed31cc431945835,59,0,24.1,272,6.9
pm10,1667218525227988188,21,24.15,19.07,9.2,23.47,13.5,9.5,15.73,5ed31cc431945835,59,0,24.1,272,6.9
pm10,1667218526896322288,21,24.15,19.07,9.2,23.47,13.5,9.5,15.73,5ed31cc431945835,59,0,24.1,272,6.9
pm10,1667218820239143122,19.7,25.8,20,9.2,24.65,14.4,10.7,14.5,48b6fe3963900473,59,0,23.9,280,8.6
pm10,1667218821137972528,19.7,25.8,20,9.2,24.65,14.4,10.7,14.5,48b6fe3963900473,59,0,23.9,280,8.6
pm10,1667218824271254791,19.7,25.8,20,9.2,24.65,14.4,10.7,14.5,48b6fe3963900473,59,0,23.9,280,8.6
pm10,1667219119678048546,17.8,19.17,21.05,9.2,16.8,14.4,10.3,19.38,31e8b1299b7d6ef1,59,0,23.9,259,7.5
pm10,1667219120703874811,17.8,19.17,21.05,9.2,16.8,14.4,10.3,19.38,31e8b1299b7d6ef1,59,0,23.9,259,7.5
pm10,1667219123829810338,17.8,19.17,21.05,9.2,16.8,14.4,10.3,19.38,31e8b1299b7d6ef1,59,0,23.9,259,7.5
pm10,1667219423111115676,21.45,22.27,21.35,9.2,26.8,14.4,10.3,19.98,31e8b1299b7d6ef1,59,0,23.9,289,7.5
pm10,1667219427983322260,21.45,22.27,21.35,9.2,26.8,14.4,10.3,19.98,31e8b1299b7d6ef1,59,0,23.9,289,7.5
pm10,1667219428438624523,21.45,22.27,21.35,9.2,26.8,14.4,10.3,19.98,31e8b1299b7d6ef1,59,0,23.9,289,7.5
pm10,1667219719835261312,19.65,17.23,24.73,9.2,24.98,14.4,10.3,17.83,31e8b1299b7d6ef1,59,0,23.8,275,7.9
pm10,1667219720795201729,19.65,17.23,24.73,9.2,25.25,14.4,10.3,17.83,31e8b1299b7d6ef1,59,0,23.8,275,7.9
pm10,1667219723970207307,19.65,17.23,24.73,9.2,25.25,14.4,10.3,17.83,31e8b1299b7d6ef1,59,0,23.8,275,7.9
pm10,1667220019804102267,20.98,17.58,20.17,9.2,21.63,14.4,10.3,18.9,31e8b1299b7d6ef1,,,,,
pm10,1667220020688597616,20.98,17.58,20.17,9.2,21.63,14.4,10.3,18.9,31e8b1299b7d6ef1,,,,,
pm10,1667220024061499527,20.98,17.58,20.17,9.2,21.63,14.4,10.3,15.52,31e8b1299b7d6ef1,,,,,
pm10,1667220319832820511,16.13,19.95,20.15,9.2,21.23,14.4,10.3,13.35,31e8b1299b7d6ef1,58,0,23.7,284,10.1
pm10,1667220321959688748,16.13,19.95,20.15,9.2,21.23,14.4,10.3,13.35,31e8b1299b7d6ef1,58,0,23.7,284,10.1
pm10,1667220323740551290,16.13,19.95,20.15,9.2,21.23,14.4,10.3,13.35,31e8b1299b7d6ef1,58,0,23.7,284,10.1
pm10,1667220619793243935,18.3,16.57,21.08,9.2,21.58,12.7,10.3,15.57,95285965b385826a,59,0,23.8,275,8
pm10,1667220620983745748,18.3,16.57,21.08,9.2,21.58,12.7,10.3,15.57,95285965b385826a,59,0,23.8,275,8
pm10,1667220624322050824,18.3,16.57,21.08,9.2,21.58,12.7,10.3,15.57,95285965b385826a,59,0,23.8,275,8
pm10,1667220919694895616,17.88,18.7,21.1,9.2,23.65,12.3,10.3,17,d1203117db7e601d,59,0,23.8,292,7.2
pm10,1667220920890655655,17.88,18.7,21.1,9.2,23.65,12.3,10.3,17,d1203117db7e601d,59,0,23.8,292,7.2
pm10,1667220924238274133,17.88,18.7,21.1,9.2,23.65,12.3,10.3,17,d1203117db7e601d,59,0,23.8,292,7.2
pm10,1667221225519940838,20.02,19.92,18.92,9.2,25.7,12.3,9.1,23.1,5b2f456b2d18e021,59,0,23.9,288,7.7
pm10,1667221234984689741,20.02,19.92,18.92,9.2,25.7,12.3,9.1,23.1,5b2f456b2d18e021,59,0,23.9,288,7.7
pm10,1667221238327328628,20.02,19.92,18.92,9.2,25.7,12.3,9.1,23.1,5b2f456b2d18e021,59,0,23.9,288,7.7
pm10,1667221520203056343,20.77,18.8,23.9,9.2,23.3,12.9,9.3,21.2,2432eb19511bdf1e,59,0,23.9,264,7.2
pm10,1667221521708163547,20.77,18.8,23.9,9.2,23.3,12.9,9.3,21.2,2432eb19511bdf1e,59,0,23.9,264,7.2
pm10,1667221524394041130,20.77,18.8,23.9,9.2,23.3,12.9,9.3,21.2,2432eb19511bdf1e,59,0,23.9,264,7.2
pm10,1667221821092716903,22.27,17.7,16.27,9.2,22.17,12.9,9.3,20.3,2432eb19511bdf1e,59,0,23.9,261,7
pm10,1667221827325870614,22.27,17.7,16.27,9.2,22.17,12.7,9.3,15.98,8e35ac4a7c29017d,59,0,23.9,261,7
pm10,1667221828980901917,22.27,17.7,16.27,9.2,22.17,12.7,9.3,15.98,8e35ac4a7c29017d,59,0,23.9,261,7
pm10,1667222121406715087,17.83,19.13,17.02,9.2,26.7,14,11.9,18.17,0e719d00e319cb06,59,0,23.9,297,8.5
pm10,1667222125038822379,17.83,19.13,17.02,9.2,26.7,14,11.9,18.17,0e719d00e319cb06,59,0,23.9,297,8.5
pm10,1667222130945923651,17.83,19.13,17.02,9.2,20.65,14,11.9,18.17,0e719d00e319cb06,59,0,23.9,297,8.5
pm10,1667222420481003313,24,16.88,19.15,9.2,21.3,17.9,11,15.13,7c9e2901ea67dded,59,0,24.1,271,8.2
pm10,1667222422330573030,24,16.88,19.15,9.2,21.3,17.9,11,15.13,7c9e2901ea67dded,59,0,24.1,271,8.2
pm10,1667222425041393433,24,16.88,19.15,9.2,21.3,17.9,11,15.13,7c9e2901ea67dded,59,0,24.1,271,8.2
pm10,1667222720047905835,21.08,19.63,17.9,9.2,21.83,13.5,8.9,20.23,4efad183e93d4ba1,58,0,24,261,7.2
pm10,1667222721850302677,21.08,19.63,17.9,9.2,21.83,13.5,8.9,20.23,4efad183e93d4ba1,58,0,24,261,7.2
pm10,1667222724885304548,21.08,19.63,17.9,9.2,21.83,13.5,8.9,20.23,4efad183e93d4ba1,58,0,24,261,7.2
pm10,1667223032309665235,19.88,19.87,19.7,9.2,22.5,13.5,8.9,21.83,4efad183e93d4ba1,58,0,24.1,247,8.1
pm10,1667223037564595335,19.88,19.87,19.7,9.2,22.5,14.6,10.6,21.83,d1f06fdbf1ad204c,58,0,24.1,247,8.1
pm10,1667223038270851264,19.88,19.87,19.7,9.2,22.5,14.6,10.6,21.83,d1f06fdbf1ad204c,58,0,24.1,247,8.1
pm10,1667223321111546531,20.8,18.6,15.63,9.2,21.2,12.7,13,18.25,3797003b29e71c19,58,0,24.1,257,6.3
pm10,1667223324069240194,20.8,18.6,15.63,9.2,21.2,12.7,13,18.25,3797003b29e71c19,58,0,24.1,257,6.3
pm10,1667223325295873795,20.8,18.6,15.63,9.2,21.2,12.7,13,18.25,3797003b29e71c19,58,0,24.1,257,6.3
pm10,1667223620892408306,21.35,22.92,26.23,9.2,20.88,16.7,13,17.38,a5d499ac2a17e93b,58,0,24,282,7.7
pm10,1667223621280626870,21.35,22.92,26.23,9.2,20.88,16.7,13,17.38,a5d499ac2a17e93b,58,0,24,282,7.7
pm10,1667223624995326227,21.35,22.92,26.23,9.2,20.88,16.7,13,17.38,a5d499ac2a17e93b,58,0,24,282,7.7
pm10,1667223920050662755,22.02,13.95,16.17,9.2,22.23,14.8,12,15.3,af62b4ef4cc9e2b9,59,0,23.8,275,6.6
pm10,1667223921006391133,22.02,13.95,16.17,9.2,22.23,14.8,12,15.3,af62b4ef4cc9e2b9,59,0,23.8,275,6.6
pm10,1667223924872523575,22.02,13.95,16.17,9.2,22.23,14.8,12,15.3,af62b4ef4cc9e2b9,59,0,23.8,275,6.6
pm10,1667224221281307264,21.67,16.77,16.75,9.2,20.17,14.8,11.7,19.5,a385055e96f87525,59,0,23.9,267,7.5
pm10,1667224221908439385,21.67,16.77,16.75,9.2,20.17,14.8,11.7,19.5,a385055e96f87525,59,0,23.9,267,7.5
pm10,1667224231682304645,21.67,16.77,16.75,9.2,20.17,15,11.7,19.5,a385055e96f87525,59,0,23.9,267,7.5
pm10,1667224520176930599,19.45,17.08,20.05,9.2,27.17,15,11.7,19.52,a385055e96f87525,59,0,23.9,268,7.7
pm10,1667224524061858067,19.45,17.08,20.05,9.2,27.17,15,11.7,19.52,a385055e96f87525,59,0,23.9,268,7.7
pm10,1667224529715204195,19.45,17.08,20.05,9.2,27.17,15,10.2,19.52,fa9a9f37d80a68a1,59,0,23.9,268,7.7
pm10,1667224836721900942,22.35,21.05,23.75,9.2,28.92,15,12.1,18.9,7380ae156a66db7e,59,0,23.9,246,7
pm10,1667224856046708929,22.35,21.05,23.75,9.2,28.92,15,12.1,18.9,7380ae156a66db7e,59,0,23.9,246,7
pm10,1667224857173242133,22.35,21.05,23.75,9.2,28.92,15,12.1,18.9,7380ae156a66db7e,59,0,23.9,246,7
pm10,1667225120991568875,19.73,19.9,19.17,9.2,20.75,13.7,12.1,15.88,d466fa3c54450be3,59,0,23.8,276,6.7
pm10,1667225124617416105,19.73,19.9,19.17,9.2,20.75,13.7,12.1,15.88,d466fa3c54450be3,59,0,23.8,276,6.7
pm10,1667225134194804216,19.73,19.9,19.17,9.2,24.88,13.7,10.1,18.05,d466fa3c54450be3,59,0,23.8,276,6.7
pm10,1667225422015349785,19.42,20.5,21.03,9.2,26.87,13.7,9.4,14.38,ed6d330fef8f11cf,60,0,23.9,252,5.9
pm10,1667225433060759428,19.42,20.5,21.03,9.2,22.02,15,9.4,14.38,ed6d330fef8f11cf,60,0,23.9,252,5.9
pm10,1667225439399313125,19.42,20.5,21.03,9.2,22.02,15,9.4,19.1,ed6d330fef8f11cf,60,0,23.9,252,5.9
pm10,1667225721950797488,25.55,17.35,19.08,9.2,23.1,14.7,9.4,15.32,ae078e6735835dd3,59,0,23.8,260,6.1
pm10,1667225724162021838,25.55,17.35,15.4,9.2,23.1,14.7,9.4,15.32,ae078e6735835dd3,59,0,23.8,260,6.1
pm10,1667225739492239647,25.55,17.35,15.4,9.2,23.1,14.7,11.9,15.32,ae078e6735835dd3,59,0,23.8,260,6.1
pm10,1667226024579800552,16.7,17.67,21.9,9.2,21.55,14.7,10.8,15.18,2c0e11cc72db0c6b,60,0,23.8,246,5.7
pm10,1667226037410648951,16.7,17.67,21.9,9.2,21.55,12.3,10.8,15.18,2c0e11cc72db0c6b,60,0,23.8,246,5.7
pm10,1667226040138969549,16.7,17.67,21.9,9.2,21.55,12.3,10.8,15.18,2c0e11cc72db0c6b,60,0,23.8,246,5.7
pm10,1667226320947423996,20.77,20.23,21.53,9.2,21.27,12.3,12.6,20.5,f609714cb0cef6d1,60,0,23.8,250,6.9
pm10,1667226327640686627,20.77,20.23,21.53,9.2,21.27,12.3,12.6,20.5,f609714cb0cef6d1,60,0,23.8,250,6.9
pm10,1667226338627825722,20.77,20.23,20.7,9.2,21.27,14.7,12.6,20.5,f609714cb0cef6d1,60,0,23.8,250,6.9
pm10,1667226633342700851,22.7,18.1,17.73,9.2,26.48,15.9,12.6,21.8,466b13c85d94defc,60,0,23.8,260,4.8
pm10,1667226634317430060,22.7,18.1,17.73,9.2,26.48,15.9,12.6,21.8,466b13c85d94defc,60,0,23.8,260,4.8
pm10,1667226640749420080,22.7,18.1,17.73,9.2,26.48,15.9,12.2,21.8,466b13c85d94defc,60,0,23.8,260,4.8
pm10,1667226920413971870,19.88,24.35,16.35,9.2,22.4,20.7,12.2,16.3,f2215e9714ab6c95,60,0,23.9,268,5.7
pm10,1667226923971271143,19.88,24.35,16.35,9.2,22.4,20.7,13,16.3,f2215e9714ab6c95,60,0,23.9,268,5.7
pm10,1667226927869069528,19.88,24.35,16.35,9.2,22.4,20.7,13,16.3,f2215e9714ab6c95,60,0,23.9,268,5.7
pm10,1667227220861141296,21.88,18,19.2,9.2,19.95,20.7,13,19.83,f2215e9714ab6c95,60,0,23.9,300,7.5
pm10,1667227229017954904,21.88,18,19.2,9.2,19.95,13.8,13,19.83,2d430e09f7bd183a,60,0,23.9,300,7.5
pm10,1667227232853993624,21.88,18,19.2,9.2,19.95,13.8,13,19.83,2d430e09f7bd183a,60,0,23.9,300,7.5
pm10,1667227519848005285,18.15,19.23,28.35,9.2,24.43,13.8,10.8,19.3,d271d07c02010fd5,60,0,23.7,285,5.8
pm10,1667227521450936924,15.9,19.23,28.35,9.2,24.43,13.8,10.8,19.3,d271d07c02010fd5,60,0,23.7,285,5.8
pm10,1667227523912058768,15.9,19.23,28.35,9.2,24.43,13.8,10.8,19.3,d271d07c02010fd5,60,0,23.7,285,5.8
pm10,1667227820221779728,17.85,17.92,16.4,9.2,20.58,15.8,10.8,21.42,cf104ae4494303d7,60,0,23.7,272,5.6
pm10,1667227823749625523,17.85,17.92,16.4,9.2,20.58,15.8,11.5,21.42,cf104ae4494303d7,60,0,23.7,272,5.6
pm10,1667227826526055946,17.85,17.92,16.4,9.2,20.58,15.8,11.5,21.42,cf104ae4494303d7,60,0,23.7,272,5.6
pm10,1667228120647653210,18.23,17.27,19.13,9.2,26.4,14.6,11.5,25.6,6520183fbdd7a121,59,0,23.6,273,6.3
pm10,1667228124604245875,18.23,17.27,19.13,9.2,26.4,14.6,11.5,25.6,6520183fbdd7a121,59,0,23.6,273,6.3
pm10,1667228140689130308,18.23,17.27,19.13,9.2,26.4,14.6,8.8,25.6,6520183fbdd7a121,59,0,23.6,273,6.3
pm10,1667228431826183772,19.92,20.93,21.95,9.2,21.3,14.6,12.3,16.65,0e48769058f0e508,60,0,23.6,276,4.7
pm10,1667228462209802527,15.27,20.93,21.95,9.2,21.3,13.1,12.3,16.65,0e48769058f0e508,60,0,23.6,276,4.7
pm10,1667228469336183153,15.27,20.93,21.95,9.2,21.3,13.1,12.3,16.65,0e48769058f0e508,60,0,23.6,276,4.7
pm10,1667228721475894775,17.45,17.83,19.53,9.2,23.55,12.4,12.3,16.65,d7c3b815dc613844,60,0,23.7,289,6.4
pm10,1667228724373834292,17.45,17.83,19.53,9.2,23.55,12.4,12.3,16.65,d7c3b815dc613844,60,0,23.7,289,6.4
pm10,1667228742807260699,17.45,17.83,19.53,9.2,23.55,12.4,8.1,16.65,d7c3b815dc613844,60,0,23.7,289,6.4
pm10,1667229024346270542,17.23,18.65,16.95,9.2,21.83,12.4,11.8,16.83,d5b3a47087d783cc,60,0,23.7,263,5
pm10,1667229040198218847,17.23,18.65,16.95,9.2,21.83,16.4,11.8,16.83,d5b3a47087d783cc,60,0,23.7,263,5
pm10,1667229041197778455,17.23,18.65,16.95,9.2,21.83,16.4,11.8,16.83,d5b3a47087d783cc,60,0,23.7,263,5
pm10,1667229325655880403,23.5,20.6,19.65,9.2,21.45,16.4,11.4,20.02,822e65bb5dd29867,60,0,23.6,279,7.3
pm10,1667229335250987336,23.5,20.6,19.65,9.2,21.45,16.4,11.4,20.02,822e65bb5dd29867,60,0,23.6,279,7.3
pm10,1667229341986237446,23.5,20.6,19.65,9.2,21.45,15.7,11.4,20.02,822e65bb5dd29867,60,0,23.6,279,7.3
pm10,1667229622756504652,18.45,24.67,24.17,9.2,21.42,14.9,11.4,18.55,7277fadc0c9c6f70,61,0,23.5,279,6.8
pm10,1667229625893636343,18.45,24.67,24.17,9.2,21.42,14.9,11.4,18.55,7277fadc0c9c6f70,61,0,23.5,279,6.8
pm10,1667229647084381104,18.45,24.67,24.17,9.2,21.42,14.9,9.9,18.55,7277fadc0c9c6f70,61,0,23.5,279,6.8
pm10,1667229924693129631,21.4,23.27,15.87,9.2,21.27,14.7,9.9,20.58,87a44560185154d6,61,0,23.4,261,5.1
pm10,1667229925985287313,21.4,23.27,15.87,9.2,21.27,14.7,9.9,20.58,87a44560185154d6,61,0,23.4,261,5.1
pm10,1667229942643194188,21.4,23.27,15.87,9.2,21.27,14.7,10.9,20.58,87a44560185154d6,61,0,23.4,261,5.1
pm10,1667230236003832607,18.2,20.1,23.23,9.2,20.92,16.9,10.9,21.7,2fe51f66510f4fbf,61,0,23.4,277,7.1
pm10,1667230250405947888,18.2,20.1,23.23,9.2,20.92,16.9,14.8,21.7,2fe51f66510f4fbf,61,0,23.4,277,7.1
pm10,1667230253963942030,18.2,20.1,23.23,9.2,20.92,16.9,14.8,21.7,2fe51f66510f4fbf,61,0,23.4,277,7.1
pm10,1667230522484881142,19.67,20.48,17.98,9.2,21.9,14.1,14.8,19.7,c1eeb7ee7f4b7b83,61,0,23.3,274,6.9
pm10,1667230525569242652,19.67,20.48,17.98,9.2,21.9,14.1,14.8,19.7,c1eeb7ee7f4b7b83,61,0,23.3,274,6.9
pm10,1667230541135910480,19.67,20.48,17.98,9.2,21.9,14.1,15.3,19.7,c1eeb7ee7f4b7b83,61,0,23.3,274,6.9
pm10,1667230823734554997,19.92,16.98,14.88,9.2,20.95,14.1,11.5,16.38,608c095e768d094f,61,0,23.4,261,3.2
pm10,1667230824289232407,19.92,16.98,14.88,9.2,20.95,14.1,11.5,16.38,608c095e768d094f,61,0,23.4,261,3.2
pm10,1667230846169723662,19.92,16.98,14.88,9.2,20.95,16.2,11.5,16.38,608c095e768d094f,61,0,23.4,261,3.2
pm10,1667231120691279027,22.25,18.05,21.13,9.2,19.38,16.2,11.5,19.5,608c095e768d094f,61,0,23.3,272,6.6
pm10,1667231124404006872,22.25,18.05,21.13,9.2,19.38,13.9,11.5,19.5,15694e9a543fa686,61,0,23.3,272,6.6
pm10,1667231125716570533,22.25,18.05,21.13,9.2,19.38,13.9,11.5,19.5,15694e9a543fa686,61,0,23.3,272,6.6
pm10,1667231421873487579,21.4,18.5,21.27,9.2,21.3,13.9,9.2,19.15,26c5d322288baf74,61,0,23.3,287,4.9
pm10,1667231450972586460,21.4,18.5,21.27,9.2,21.3,13.9,9.2,19.15,26c5d322288baf74,61,0,23.3,287,4.9
pm10,1667231456096136110,21.4,18.5,21.27,9.2,21.3,12.8,9.2,19.15,26c5d322288baf74,61,0,23.3,287,4.9
pm10,1667231720556426127,17.48,18.2,21.8,9.2,24.4,12.4,9.2,21.35,bcd97143999a5703,61,0,23.3,268,5.7
pm10,1667231725136158871,17.48,18.2,21.8,9.2,24.4,12.4,9.2,21.35,bcd97143999a5703,61,0,23.3,268,5.7
pm10,1667231740668224372,17.48,16.92,21.8,9.2,24.4,12.4,11.1,26.17,bcd97143999a5703,61,0,23.3,268,5.7
pm10,1667232027618402700,23.35,19.73,23.15,9.2,27.6,12.4,11.2,16.15,14702e729f1c18f1,62,0,23.2,285,6.6
pm10,1667232047703100118,23.35,18.05,23.15,9.2,22.13,13.9,11.2,16.27,14702e729f1c18f1,62,0,23.2,285,6.6
pm10,1667232060773559376,23.35,18.05,23.15,9.2,22.13,13.9,11.2,16.27,14702e729f1c18f1,62,0,23.2,285,6.6
pm10,1667232320249831660,25.93,22.02,28.17,9.2,26.17,14.2,11.2,16.23,bab4dbfcf17bb843,62,0,23.2,290,5.9
pm10,1667232324404063765,25.93,22.02,28.17,9.2,26.17,14.2,11.2,16.23,bab4dbfcf17bb843,62,0,23.2,290,5.9
pm10,1667232348487870042,25.93,22.02,28.17,9.2,26.17,14.2,11.8,16.23,bab4dbfcf17bb843,62,0,23.2,290,5.9
pm10,1667232622192743408,24.2,18,20.9,9.2,22,14.2,13.8,19.3,38b04344265f2fc3,62,0,23.2,252,6.2
pm10,1667232660718350193,25.23,18.33,27.27,9.2,22,16.5,13.8,18.4,38b04344265f2fc3,62,0,23.2,252,6.2
pm10,1667232661862418117,25.23,18.33,27.27,9.2,22,16.5,13.8,18.4,38b04344265f2fc3,62,0,23.2,252,6.2
pm10,1667232924017875118,36.13,24.02,18.55,9.2,22.85,13.7,13.8,18.15,028aace7a3a23eaa,62,0,23.2,261,4.2
pm10,1667232924822605323,36.13,24.02,18.55,9.2,22.85,13.7,13.8,18.15,028aace7a3a23eaa,62,0,23.2,261,4.2
pm10,1667232958749746452,36.13,24.02,18.55,9.2,22.85,13.7,12.6,18.15,028aace7a3a23eaa,62,0,23.2,261,4.2
pm10,1667233222613843829,39.63,23,22.08,9.2,22.75,13.7,10.6,16.92,f8d973762a0881e0,62,0,23.2,245,4.4
pm10,1667233255783364676,49.05,23,17.5,9.2,22.75,13.7,10.6,16.92,f8d973762a0881e0,62,0,23.2,245,4.4
pm10,1667233263276169353,49.05,23,17.5,9.2,22.75,16.1,10.6,16.92,f8d973762a0881e0,62,0,23.2,245,4.4
pm10,1667233520988456145,19.13,18.33,20.2,9.2,23.27,16.3,10.6,14.95,003e76ef05c10695,62,0,23.1,246,6.7
pm10,1667233524027817679,19.13,18.33,20.2,9.2,23.27,16.3,10.6,14.95,003e76ef05c10695,62,0,23.1,246,6.7
pm10,1667233541785590027,35.58,18.33,22.75,9.2,23.27,16.3,10,14.95,003e76ef05c10695,62,0,23.1,246,6.7
pm10,1667233838931701252,26.7,20.08,22.9,9.2,24.67,16.3,13.9,23.38,57337718427b775b,62,0,23.1,273,2.7
pm10,1667233846567214020,26.7,20.08,20.17,9.2,24.67,13.2,13.9,23.38,57337718427b775b,62,0,23.1,273,2.7
pm10,1667233853520114083,26.7,20.08,20.17,9.2,24.67,13.2,13.9,23.38,57337718427b775b,62,0,23.1,273,2.7
pm10,1667234119972065934,20.5,18.55,16.8,9.2,26.15,13.2,13.9,18.1,57337718427b775b,62,0,23.1,290,4
pm10,1667234125603541387,20.5,18.55,16.8,9.2,26.15,16.3,13.9,18.1,3bda228c047cbed4,62,0,23.1,290,4
pm10,1667234171466433599,23.9,18.47,23.25,9.2,26.15,16.3,13,18.1,3bda228c047cbed4,62,0,23.1,290,4
pm10,1667234422557541110,19.55,19.35,20.85,9.2,21.33,16.3,11.2,18.08,854403d2d60e02ae,62,0,23,257,5.2
pm10,1667234449981743741,21.4,19.35,19.33,9.2,21.33,14.6,11.2,18.08,854403d2d60e02ae,62,0,23,257,5.2
pm10,1667234454929307970,21.4,19.35,19.33,9.2,21.33,14.6,11.2,18.08,854403d2d60e02ae,62,0,23,257,5.2
pm10,1667234722360169576,21.88,20.55,20.88,9.2,20.88,14.6,11.2,17.23,854403d2d60e02ae,62,0,23,275,4.3
pm10,1667234728171832214,21.88,20.55,20.88,9.2,20.88,15.9,11.2,17.23,78fcd825db200444,62,0,23,275,4.3
pm10,1667234748707526195,21.25,20.55,16.17,9.2,20.88,15.9,10.3,17.23,78fcd825db200444,62,0,23,275,4.3
pm10,1667235023732689273,20.3,21.2,21.3,9.2,27.2,15.9,12.5,16.45,210f988a47271341,62,0,22.9,269,2.5
pm10,1667235040955734008,18.73,21.2,21.3,9.2,27.2,15.9,12.5,16.45,210f988a47271341,62,0,22.9,269,2.5
pm10,1667235057990872944,18.73,20.23,15.5,9.2,27.2,14.3,12.5,20.25,210f988a47271341,62,0,22.9,269,2.5
pm10,1667235322201746187,21.4,20.95,19.27,9.2,20.3,11.6,12.5,18.73,02b41da79cc4359e,62,0,22.9,252,3.6
pm10,1667235325548942954,21.4,20.95,19.27,9.2,20.3,11.6,12.5,18.73,02b41da79cc4359e,62,0,22.9,252,3.6
pm10,1667235362457681878,18.73,20.33,24.95,9.2,20.3,11.6,12,18.73,02b41da79cc4359e,62,0,22.9,252,3.6
pm10,1667235632763707781,19.85,22.38,19.85,9.2,23.52,11.6,12,15.38,02b41da79cc4359e,63,0,22.9,256,3.4
pm10,1667235651805590923,19.85,21,19.85,9.2,23.52,14,12,15.38,db60f8709adf47ac,63,0,22.9,256,3.4
pm10,1667235675325907826,19.85,21,19.85,9.2,23.52,14,10.5,15.38,db60f8709adf47ac,63,0,22.9,256,3.4
pm10,1667235921872125256,25.67,20.07,18.6,9.2,19.02,14,11.3,15.82,5ff88dbbce5ec2f9,63,0,22.9,265,3.8
pm10,1667235949293578575,20.23,21.17,13.9,9.2,19.02,13.4,11.3,15.82,5ff88dbbce5ec2f9,63,0,22.9,265,3.8
pm10,1667235959517520135,20.23,21.17,13.9,9.2,19.02,13.4,11.3,15.82,5ff88dbbce5ec2f9,63,0,22.9,265,3.8
pm10,1667236224995424850,19.3,22.7,16.63,9.2,19.85,13.9,11.3,17.3,015c10667249a8a3,63,0,22.9,261,3.1
pm10,1667236226473927896,19.3,22.7,16.63,9.2,19.85,13.9,11.3,17.3,015c10667249a8a3,63,0,22.9,261,3.1
pm10,1667236252029926138,19.3,19.98,16.63,9.2,19.85,13.9,11.8,16.88,015c10667249a8a3,63,0,22.9,261,3.1
pm10,1667236525373292320,23.92,19.75,21.33,9.2,23.13,13.9,13.6,14.75,2afa8610d5ba2319,63,0,22.9,254,3.5
pm10,1667236546710615075,23.92,22.6,21.33,9.2,23.13,19.4,13.6,14.75,2afa8610d5ba2319,63,0,22.9,254,3.5
pm10,1667236549124753456,23.92,22.6,21.33,9.2,23.13,19.4,13.6,14.75,2afa8610d5ba2319,63,0,22.9,254,3.5
pm10,1667236824483980026,21.33,21.25,22.47,9.2,25.55,15,13.6,18.6,1a24691931e951e6,63,0,22.9,261,1.7
pm10,1667236826110554949,17.23,21.25,22.47,9.2,25.55,15,13.6,18.6,1a24691931e951e6,63,0,22.9,261,1.7
pm10,1667236856791373501,17.23,21.2,22.47,9.2,25.55,15,11.1,18.6,1a24691931e951e6,63,0,22.9,261,1.7
pm10,1667237121904237095,19.23,22.1,20.73,9.2,21.23,15,12.8,18.6,fb9abf59348705e2,63,0,22.9,267,1.9
pm10,1667237143055641936,19.23,20.05,20.73,9.2,21.23,16.9,12.8,18.6,fb9abf59348705e2,63,0,22.9,267,1.9
pm10,1667237151104134433,19.23,20.05,20.73,9.2,21.23,16.9,12.8,18.6,fb9abf59348705e2,63,0,22.9,267,1.9
pm10,1667237435998679897,21.83,20.47,18.17,9.2,25.55,16.9,12.8,16.5,fb9abf59348705e2,63,0,22.9,277,2.4
pm10,1667237446708881149,21.83,20.47,18.17,9.2,25.55,14.6,12.8,16.5,4d84bb20b243dfeb,63,0,22.9,277,2.4
pm10,1667237479746121204,21.83,20.47,18.17,9.2,25.55,14.6,17,15,4d84bb20b243dfeb,63,0,22.9,277,2.4
pm10,1667237721257229203,20.9,20.48,17.17,9.2,19.27,14.6,10.1,15,4bd0cf0b3f383197,63,0,22.9,274,2
pm10,1667237753661798724,20.9,20.48,17.17,9.2,19.27,14.4,10.1,15,4bd0cf0b3f383197,63,0,22.9,274,2
pm10,1667237754729411938,20.9,20.48,17.17,9.2,19.27,14.4,10.1,15,4bd0cf0b3f383197,63,0,22.9,274,2
pm10,1667238022163298693,21.15,21.58,19.47,9.2,22.73,16.8,10.1,16.88,5f2edd2dd35be69e,63,0,22.9,261,3.1
pm10,1667238024892044110,21.15,21.58,19.47,9.2,22.73,16.8,10.1,16.88,5f2edd2dd35be69e,63,0,22.9,261,3.1
